NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
6,Município,40,Mil Reais,49161,1101609,Theobroma - RO,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,315,1101708,Urupá - RO,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,315,1101708,Urupá - RO,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1101708,Urupá - RO,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,1101708,Urupá - RO,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,5970,1101708,Urupá - RO,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,4681,1101757,Vale do Anari - RO,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,4679,1101757,Vale do Anari - RO,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1101757,Vale do Anari - RO,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,1101757,Vale do Anari - RO,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,43401,1101757,Vale do Anari - RO,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,292,1101807,Vale do Paraíso - RO,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,292,1101807,Vale do Paraíso - RO,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1101807,Vale do Paraíso - RO,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,1101807,Vale do Paraíso - RO,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,6940,1101807,Vale do Paraíso - RO,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,4155,1200013,Acrelândia - AC,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,3883,1200013,Acrelândia - AC,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1200013,Acrelândia - AC,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,1200013,Acrelândia - AC,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,56190,1200013,Acrelândia - AC,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,1718,1200054,Assis Brasil - AC,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,1693,1200054,Assis Brasil - AC,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1200054,Assis Brasil - AC,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,1200054,Assis Brasil - AC,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,11628,1200054,Assis Brasil - AC,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,3958,1200104,Brasiléia - AC,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,3886,1200104,Brasiléia - AC,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1200104,Brasiléia - AC,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,1200104,Brasiléia - AC,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,22539,1200104,Brasiléia - AC,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,2886,1200138,Bujari - AC,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,2704,1200138,Bujari - AC,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1200138,Bujari - AC,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,1200138,Bujari - AC,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,18873,1200138,Bujari - AC,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,7054,1200179,Capixaba - AC,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,6915,1200179,Capixaba - AC,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1200179,Capixaba - AC,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,1200179,Capixaba - AC,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,59328,1200179,Capixaba - AC,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,4500,1200203,Cruzeiro do Sul - AC,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,4315,1200203,Cruzeiro do Sul - AC,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1200203,Cruzeiro do Sul - AC,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,1200203,Cruzeiro do Sul - AC,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,39261,1200203,Cruzeiro do Sul - AC,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,3946,1200252,Epitaciolândia - AC,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,3904,1200252,Epitaciolândia - AC,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1200252,Epitaciolândia - AC,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,1200252,Epitaciolândia - AC,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,30927,1200252,Epitaciolândia - AC,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,6132,1200302,Feijó - AC,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,6022,1200302,Feijó - AC,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1200302,Feijó - AC,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,1200302,Feijó - AC,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,39685,1200302,Feijó - AC,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,1239,1200328,Jordão - AC,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,1208,1200328,Jordão - AC,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1200328,Jordão - AC,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,1200328,Jordão - AC,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,8464,1200328,Jordão - AC,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,3120,1200336,Mâncio Lima - AC,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,3105,1200336,Mâncio Lima - AC,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1200336,Mâncio Lima - AC,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,1200336,Mâncio Lima - AC,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,30092,1200336,Mâncio Lima - AC,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,1794,1200344,Manoel Urbano - AC,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,1769,1200344,Manoel Urbano - AC,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1200344,Manoel Urbano - AC,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,1200344,Manoel Urbano - AC,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,14299,1200344,Manoel Urbano - AC,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,3076,1200351,Marechal Thaumaturgo - AC,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,3062,1200351,Marechal Thaumaturgo - AC,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1200351,Marechal Thaumaturgo - AC,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,1200351,Marechal Thaumaturgo - AC,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,23435,1200351,Marechal Thaumaturgo - AC,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,11031,1200385,Plácido de Castro - AC,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,10846,1200385,Plácido de Castro - AC,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1200385,Plácido de Castro - AC,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,1200385,Plácido de Castro - AC,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,70382,1200385,Plácido de Castro - AC,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,1410,1200393,Porto Walter - AC,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,1389,1200393,Porto Walter - AC,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1200393,Porto Walter - AC,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,1200393,Porto Walter - AC,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,10417,1200393,Porto Walter - AC,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,7372,1200401,Rio Branco - AC,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,7044,1200401,Rio Branco - AC,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1200401,Rio Branco - AC,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,1200401,Rio Branco - AC,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,57146,1200401,Rio Branco - AC,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,3058,1200427,Rodrigues Alves - AC,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,3021,1200427,Rodrigues Alves - AC,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1200427,Rodrigues Alves - AC,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,1200427,Rodrigues Alves - AC,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,23876,1200427,Rodrigues Alves - AC,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,918,1200435,Santa Rosa do Purus - AC,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,905,1200435,Santa Rosa do Purus - AC,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1200435,Santa Rosa do Purus - AC,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,1200435,Santa Rosa do Purus - AC,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,7135,1200435,Santa Rosa do Purus - AC,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,8315,1200450,Senador Guiomard - AC,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,8115,1200450,Senador Guiomard - AC,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1200450,Senador Guiomard - AC,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,1200450,Senador Guiomard - AC,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,61330,1200450,Senador Guiomard - AC,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,4901,1200500,Sena Madureira - AC,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,4801,1200500,Sena Madureira - AC,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1200500,Sena Madureira - AC,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,1200500,Sena Madureira - AC,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,31455,1200500,Sena Madureira - AC,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,5962,1200609,Tarauacá - AC,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,5849,1200609,Tarauacá - AC,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1200609,Tarauacá - AC,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,1200609,Tarauacá - AC,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,45414,1200609,Tarauacá - AC,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,5683,1200708,Xapuri - AC,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,5639,1200708,Xapuri - AC,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1200708,Xapuri - AC,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,1200708,Xapuri - AC,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,34691,1200708,Xapuri - AC,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,5241,1200807,Porto Acre - AC,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,4985,1200807,Porto Acre - AC,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1200807,Porto Acre - AC,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,1200807,Porto Acre - AC,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,42406,1200807,Porto Acre - AC,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,6266,1300029,Alvarães - AM,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,6100,1300029,Alvarães - AM,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1300029,Alvarães - AM,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,1300029,Alvarães - AM,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,60406,1300029,Alvarães - AM,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,532,1300060,Amaturá - AM,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,486,1300060,Amaturá - AM,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1300060,Amaturá - AM,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,1300060,Amaturá - AM,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,17179,1300060,Amaturá - AM,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,410,1300086,Anamã - AM,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,410,1300086,Anamã - AM,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1300086,Anamã - AM,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,1300086,Anamã - AM,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,6129,1300086,Anamã - AM,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,646,1300102,Anori - AM,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,641,1300102,Anori - AM,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1300102,Anori - AM,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,1300102,Anori - AM,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,8759,1300102,Anori - AM,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,1964,1300144,Apuí - AM,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,1960,1300144,Apuí - AM,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1300144,Apuí - AM,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,1300144,Apuí - AM,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,25550,1300144,Apuí - AM,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,468,1300201,Atalaia do Norte - AM,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,437,1300201,Atalaia do Norte - AM,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1300201,Atalaia do Norte - AM,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,1300201,Atalaia do Norte - AM,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,22336,1300201,Atalaia do Norte - AM,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,6928,1300300,Autazes - AM,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,3888,1300300,Autazes - AM,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1300300,Autazes - AM,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,1300300,Autazes - AM,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,58756,1300300,Autazes - AM,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,103,1300409,Barcelos - AM,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,86,1300409,Barcelos - AM,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1300409,Barcelos - AM,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,1300409,Barcelos - AM,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,2341,1300409,Barcelos - AM,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,285,1300508,Barreirinha - AM,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
